#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-07-26T12:26:38 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5d3af12bb6e6	
#INFO	-out.max=unlimited	
#INFO	queryParameters=13	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/MNRAS/459/3939&tab:{J/MNRAS/459/3939/tabled1}&key:source=J/MNRAS/459/3939/tabled1&HTTPPRM:&
#-source=J/MNRAS/459/3939/tabled1
#-order=I
#-out=Name
#-out=Date
#-out=JD
#-out=l_mag
#-out=mag
#-out=e_mag
#-out=Filter
#-out=Tel
#

#RESOURCE=yCat_74593939
#Name: J/MNRAS/459/3939
#Title: Type II supernova light curves (Valenti+, 2016)
#Table	J_MNRAS_459_3939_tabled1:
#Name: J/MNRAS/459/3939/tabled1
#Title: Photometric Data for 12 SNe
#Column	Name	(A11)	SN name	[ucd=meta.id;meta.main]
#Column	Date	(A10)	Observation date	[ucd=time.epoch;obs]
#Column	JD	(F11.3)	Julian date	[ucd=time.epoch]
#Column	l_mag	(A1)	Limit flag on mag	[ucd=meta.code.error]
#Column	mag	(F6.3)	Magnitude in Filter (1)	[ucd=phot.mag]
#Column	e_mag	(F6.3)	? rms uncertainty on mag	[ucd=stat.error;phot.mag]
#Column	Filter	(A3)	Filter (2)	[ucd=meta.id;instr.filter]
#Column	Tel	(a9)	Telescope (3)	[ucd=meta.id;instr.tel]
Name	Date	JD	l_mag	mag	e_mag	Filter	Tel
ASASSN-14gm	2014-09-23	2456924.052	 	14.677	 0.054	r  	1m0-11
ASASSN-14gm	2014-09-27	2456928.058	 	14.712	 0.038	r  	1m0-11
ASASSN-14gm	2014-09-29	2456929.907	 	14.707	 0.039	r  	1m0-08
ASASSN-14gm	2014-09-29	2456929.909	 	14.690	 0.032	r  	1m0-08
ASASSN-14gm	2014-10-02	2456933.031	 	14.758	 0.040	r  	1m0-11
ASASSN-14gm	2014-10-02	2456933.033	 	14.758	 0.036	r  	1m0-11
ASASSN-14gm	2014-10-03	2456934.227	 	14.770	 0.043	r  	1m0-11
ASASSN-14gm	2014-10-03	2456934.228	 	14.799	 0.200	r  	1m0-11
ASASSN-14gm	2014-10-09	2456940.200	 	14.723	 0.037	r  	1m0-11
ASASSN-14gm	2014-10-13	2456944.340	 	14.818	 0.054	r  	1m0-12
ASASSN-14gm	2014-10-13	2456944.342	 	14.813	 0.028	r  	1m0-12
ASASSN-14gm	2014-10-17	2456947.986	 	14.753	 0.039	r  	1m0-11
ASASSN-14gm	2014-10-17	2456947.987	 	14.778	 0.035	r  	1m0-11
ASASSN-14gm	2014-10-21	2456952.068	 	14.731	 0.030	r  	1m0-11
ASASSN-14gm	2014-10-21	2456952.069	 	14.777	 0.035	r  	1m0-11
ASASSN-14gm	2014-10-25	2456955.912	 	14.773	 0.051	r  	1m0-03
ASASSN-14gm	2014-10-25	2456955.913	 	14.752	 0.054	r  	1m0-03
ASASSN-14gm	2014-11-01	2456963.070	 	14.733	 0.047	r  	1m0-11
ASASSN-14gm	2014-11-01	2456963.071	 	14.813	 0.048	r  	1m0-11
ASASSN-14gm	2014-11-06	2456968.486	 	14.767	 0.043	r  	1m0-10
ASASSN-14gm	2014-11-06	2456968.487	 	14.796	 0.038	r  	1m0-10
ASASSN-14gm	2014-11-06	2456968.499	 	14.744	 0.042	r  	1m0-10
ASASSN-14gm	2014-11-07	2456968.500	 	14.785	 0.051	r  	1m0-10
ASASSN-14gm	2014-11-13	2456975.138	 	14.683	 0.061	r  	1m0-11
ASASSN-14gm	2014-11-13	2456975.139	 	14.751	 0.051	r  	1m0-11
ASASSN-14gm	2014-11-18	2456980.407	 	14.700	 0.042	r  	1m0-10
ASASSN-14gm	2014-11-18	2456980.408	 	14.861	 0.040	r  	1m0-10
ASASSN-14gm	2014-11-25	2456986.568	 	14.951	 0.044	r  	1m0-08
ASASSN-14gm	2014-11-25	2456986.569	 	14.955	 0.035	r  	1m0-08
ASASSN-14gm	2014-11-27	2456989.397	 	14.884	 0.044	r  	1m0-13
ASASSN-14gm	2014-11-27	2456989.398	 	14.828	 0.032	r  	1m0-13
ASASSN-14gm	2014-11-28	2456990.283	 	15.008	 0.033	r  	1m0-10
ASASSN-14gm	2014-11-28	2456990.284	 	15.013	 0.037	r  	1m0-10
ASASSN-14gm	2014-12-04	2456996.355	 	15.133	 0.038	r  	1m0-12
ASASSN-14gm	2014-12-04	2456996.356	 	15.095	 0.032	r  	1m0-12
ASASSN-14gm	2014-12-04	2456996.374	 	15.072	 0.035	r  	1m0-10
ASASSN-14gm	2014-12-04	2456996.374	 	15.118	 0.041	r  	1m0-10
ASASSN-14gm	2014-12-09	2457000.627	 	15.180	 0.039	r  	1m0-05
ASASSN-14gm	2014-12-09	2457000.628	 	15.179	 0.045	r  	1m0-05
ASASSN-14gm	2014-12-12	2457004.339	 	15.256	 0.031	r  	1m0-13
ASASSN-14gm	2014-12-12	2457004.340	 	15.246	 0.042	r  	1m0-13
ASASSN-14gm	2014-12-16	2457008.051	 	15.436	 0.056	r  	1m0-11
ASASSN-14gm	2014-12-16	2457008.052	 	15.463	 0.036	r  	1m0-11
ASASSN-14gm	2014-12-20	2457011.986	 	15.731	 0.039	r  	1m0-11
ASASSN-14gm	2014-12-20	2457011.987	 	15.745	 0.035	r  	1m0-11
ASASSN-14gm	2014-12-24	2457015.932	 	16.050	 0.041	r  	1m0-11
ASASSN-14gm	2014-12-24	2457015.933	 	16.039	 0.050	r  	1m0-11
ASASSN-14gm	2014-12-30	2457021.933	 	16.465	 0.046	r  	1m0-03
ASASSN-14gm	2014-12-30	2457021.934	 	16.412	 0.047	r  	1m0-03
ASASSN-14gm	2015-01-02	2457024.989	 	16.496	 0.076	r  	1m0-03
ASASSN-14gm	2015-01-02	2457024.991	 	16.474	 0.059	r  	1m0-03
ASASSN-14gm	2015-01-03	2457026.308	 	16.487	 0.041	r  	1m0-10
ASASSN-14gm	2015-01-03	2457026.310	 	16.363	 0.034	r  	1m0-10
ASASSN-14gm	2015-01-05	2457028.341	 	16.445	 0.046	r  	1m0-12
ASASSN-14gm	2015-01-05	2457028.343	 	16.518	 0.038	r  	1m0-12
ASASSN-14gm	2015-01-08	2457030.956	 	16.515	 0.053	r  	1m0-11
ASASSN-14gm	2015-01-08	2457030.957	 	16.521	 0.056	r  	1m0-11
ASASSN-14gm	2015-01-10	2457032.573	 	16.591	 0.033	r  	1m0-05
ASASSN-14gm	2015-01-10	2457032.575	 	16.541	 0.037	r  	1m0-05
ASASSN-14gm	2015-01-11	2457034.310	 	16.379	 0.037	r  	1m0-12
ASASSN-14gm	2015-01-11	2457034.311	 	16.552	 0.035	r  	1m0-12
ASASSN-14gm	2015-01-14	2457036.584	 	16.556	 0.059	r  	1m0-05
ASASSN-14gm	2015-01-14	2457036.585	 	16.555	 0.050	r  	1m0-05
ASASSN-14gm	2015-01-14	2457036.970	 	16.596	 0.056	r  	1m0-11
ASASSN-14gm	2015-01-14	2457036.972	 	16.558	 0.070	r  	1m0-11
ASASSN-14gm	2015-01-15	2457037.943	 	16.658	 0.047	r  	1m0-11
ASASSN-14gm	2015-01-15	2457037.945	 	16.615	 0.041	r  	1m0-11
ASASSN-14gm	2015-01-16	2457039.303	 	16.634	 0.049	r  	1m0-12
ASASSN-14gm	2015-01-16	2457039.305	 	16.636	 0.049	r  	1m0-12
ASASSN-14gm	2015-01-19	2457042.298	 	16.642	 0.053	r  	1m0-10
ASASSN-14gm	2015-01-19	2457042.300	 	16.534	 0.040	r  	1m0-10
ASASSN-14gm	2015-01-22	2457045.301	 	16.560	 0.049	r  	1m0-10
ASASSN-14gm	2015-01-22	2457045.303	 	16.557	 0.059	r  	1m0-10
ASASSN-14gm	2015-01-28	2457050.599	 	16.642	 0.043	r  	1m0-08
ASASSN-14gm	2015-01-28	2457050.600	 	16.665	 0.044	r  	1m0-08
ASASSN-14gm	2015-01-29	2457051.593	 	16.559	 0.043	r  	1m0-08
ASASSN-14gm	2015-01-29	2457051.595	 	16.580	 0.043	r  	1m0-08
ASASSN-14gm	2015-02-11	2457064.583	 	16.702	 0.057	r  	1m0-08
ASASSN-14gm	2015-02-11	2457064.586	 	16.720	 0.051	r  	1m0-08
ASASSN-14gm	2015-06-04	2457177.919	 	17.806	 0.059	r  	1m0-05
ASASSN-14gm	2015-06-04	2457177.922	 	17.721	 0.049	r  	1m0-05
ASASSN-14gm	2015-06-22	2457196.287	 	17.968	 0.072	r  	1m0-11
ASASSN-14gm	2015-06-22	2457196.291	 	17.991	 0.766	r  	1m0-11
ASASSN-14gm	2015-06-30	2457203.923	 	17.902	 0.055	r  	1m0-04
ASASSN-14gm	2015-06-30	2457203.927	 	17.900	 0.054	r  	1m0-04
ASASSN-14gm	2015-07-17	2457220.771	 	18.067	 0.037	r  	1m0-04
ASASSN-14gm	2015-07-17	2457220.775	 	18.101	 0.036	r  	1m0-04
ASASSN-14gm	2014-09-03	2456903.502	 	13.822	 0.059	um2	Swift
ASASSN-14gm	2014-09-04	2456905.129	 	13.808	 0.059	um2	Swift
ASASSN-14gm	2014-09-05	2456905.762	 	13.826	 0.059	um2	Swift
ASASSN-14gm	2014-09-06	2456906.597	 	13.994	 0.059	um2	Swift
ASASSN-14gm	2014-09-07	2456907.757	 	14.160	 0.060	um2	Swift
ASASSN-14gm	2014-09-09	2456909.596	 	14.542	 0.060	um2	Swift
ASASSN-14gm	2014-09-12	2456913.313	 	15.259	 0.062	um2	Swift
ASASSN-14gm	2014-09-16	2456916.781	 	16.338	 0.064	um2	Swift
ASASSN-14gm	2014-09-20	2456921.282	 	17.988	 0.072	um2	Swift
ASASSN-14gm	2014-09-24	2456925.216	 	18.608	 0.091	um2	Swift
ASASSN-14gm	2014-09-28	2456929.105	 	19.467	 0.079	um2	Swift
ASASSN-14gm	2014-09-04	2456905.122	 	13.882	 0.053	us 	Swift
ASASSN-14gm	2014-09-05	2456905.756	 	13.894	 0.053	us 	Swift
ASASSN-14gm	2014-09-06	2456906.591	 	13.920	 0.053	us 	Swift
ASASSN-14gm	2014-09-07	2456907.746	 	13.905	 0.053	us 	Swift
ASASSN-14gm	2014-09-08	2456908.811	 	13.934	 0.053	us 	Swift
ASASSN-14gm	2014-09-09	2456909.591	 	13.935	 0.053	us 	Swift
ASASSN-14gm	2014-09-12	2456913.411	 	14.131	 0.052	us 	Swift
ASASSN-14gm	2014-09-16	2456916.773	 	14.401	 0.052	us 	Swift
ASASSN-14gm	2014-09-20	2456921.273	 	14.831	 0.054	us 	Swift
ASASSN-14gm	2014-09-24	2456925.205	 	15.345	 0.062	us 	Swift
ASASSN-14gm	2014-09-28	2456929.099	 	15.715	 0.063	us 	Swift
ASASSN-14gm	2014-10-04	2456934.729	 	15.961	 0.060	us 	Swift
ASASSN-14gm	2014-10-11	2456941.768	 	16.330	 0.062	us 	Swift
ASASSN-14gm	2014-10-19	2456950.404	 	16.584	 0.071	us 	Swift
ASASSN-14gm	2014-10-22	2456953.203	 	16.462	 0.140	us 	Swift
ASASSN-14gm	2014-10-24	2456955.094	 	16.686	 0.069	us 	Swift
ASASSN-14gm	2014-09-03	2456903.524	 	13.949	 0.058	uw1	Swift
ASASSN-14gm	2014-09-04	2456905.121	 	13.786	 0.058	uw1	Swift
ASASSN-14gm	2014-09-05	2456905.755	 	13.901	 0.058	uw1	Swift
ASASSN-14gm	2014-09-06	2456906.590	 	13.913	 0.058	uw1	Swift
ASASSN-14gm	2014-09-07	2456907.744	 	14.037	 0.058	uw1	Swift
ASASSN-14gm	2014-09-08	2456908.809	 	14.119	 0.058	uw1	Swift
ASASSN-14gm	2014-09-09	2456909.589	 	14.230	 0.058	uw1	Swift
ASASSN-14gm	2014-09-12	2456913.410	 	14.774	 0.059	uw1	Swift
ASASSN-14gm	2014-09-16	2456916.771	 	15.375	 0.060	uw1	Swift
ASASSN-14gm	2014-09-20	2456921.271	 	16.423	 0.066	uw1	Swift
ASASSN-14gm	2014-09-24	2456925.203	 	16.908	 0.075	uw1	Swift
ASASSN-14gm	2014-09-28	2456929.097	 	17.591	 0.076	uw1	Swift
ASASSN-14gm	2014-10-04	2456934.727	 	18.305	 0.073	uw1	Swift
ASASSN-14gm	2014-10-11	2456941.767	 	19.165	 0.173	uw1	Swift
ASASSN-14gm	2014-10-19	2456950.404	 	18.984	 0.177	uw1	Swift
ASASSN-14gm	2014-10-22	2456953.202	 	19.581	 0.160	uw1	Swift
ASASSN-14gm	2014-10-24	2456955.092	 	19.368	 0.274	uw1	Swift
ASASSN-14gm	2014-09-03	2456903.529	 	13.756	 0.070	uw2	Swift
ASASSN-14gm	2014-09-04	2456905.125	 	13.848	 0.070	uw2	Swift
ASASSN-14gm	2014-09-05	2456905.758	 	13.959	 0.070	uw2	Swift
ASASSN-14gm	2014-09-06	2456906.593	 	14.195	 0.071	uw2	Swift
ASASSN-14gm	2014-09-07	2456907.750	 	14.415	 0.071	uw2	Swift
ASASSN-14gm	2014-09-08	2456908.813	 	14.655	 0.083	uw2	Swift
ASASSN-14gm	2014-09-09	2456909.593	 	14.945	 0.072	uw2	Swift
ASASSN-14gm	2014-09-12	2456913.412	 	15.553	 0.073	uw2	Swift
ASASSN-14gm	2014-09-16	2456916.775	 	16.303	 0.074	uw2	Swift
ASASSN-14gm	2014-09-20	2456921.276	 	17.736	 0.081	uw2	Swift
ASASSN-14gm	2014-09-24	2456925.209	 	18.302	 0.089	uw2	Swift
ASASSN-14gm	2014-09-28	2456929.101	 	18.767	 0.087	uw2	Swift
ASASSN-14gm	2014-10-04	2456934.731	 	19.360	 0.184	uw2	Swift
ASASSN-14gm	2014-10-11	2456941.772	 	21.080	 0.581	uw2	Swift
ASASSN-14gm	2014-10-19	2456950.406	 	20.202	 0.385	uw2	Swift
ASASSN-14gm	2014-10-22	2456953.204	 	19.483	 0.341	uw2	Swift
ASASSN-14gm	2014-10-24	2456955.096	 	20.756	 0.481	uw2	Swift
ASASSN-14gm	2014-09-03	2456903.531	 	15.488	 0.063	vs 	Swift
ASASSN-14gm	2014-09-04	2456905.126	 	15.169	 0.057	vs 	Swift
ASASSN-14gm	2014-09-05	2456905.760	 	15.146	 0.056	vs 	Swift
ASASSN-14gm	2014-09-06	2456906.595	 	15.079	 0.055	vs 	Swift
ASASSN-14gm	2014-09-07	2456907.753	 	15.065	 0.056	vs 	Swift
ASASSN-14gm	2014-09-09	2456909.595	 	15.020	 0.053	vs 	Swift
ASASSN-14gm	2014-09-12	2456913.413	 	15.025	 0.052	vs 	Swift
ASASSN-14gm	2014-09-16	2456916.778	 	15.061	 0.049	vs 	Swift
ASASSN-14gm	2014-09-20	2456921.278	 	15.015	 0.050	vs 	Swift
ASASSN-14gm	2014-09-24	2456925.212	 	14.990	 0.055	vs 	Swift
ASASSN-14gm	2014-09-28	2456929.103	 	15.022	 0.051	vs 	Swift
ASASSN-14gm	2014-10-04	2456934.666	 	15.012	 0.066	vs 	Swift
ASASSN-14gm	2014-10-11	2456941.773	 	15.155	 0.046	vs 	Swift
ASASSN-14gm	2014-10-19	2456950.337	 	15.181	 0.053	vs 	Swift
ASASSN-14gm	2014-10-22	2456953.205	 	15.136	 0.092	vs 	Swift
ASASSN-14gm	2014-10-24	2456955.099	 	15.152	 0.046	vs 	Swift
SN 2014cy  	2014-09-03	2456903.893	 	16.018	 0.025	B  	1m0-08
SN 2014cy  	2014-09-03	2456903.894	 	16.019	 0.025	B  	1m0-08
SN 2014cy  	2014-09-04	2456905.433	 	15.972	 0.026	B  	1m0-10
SN 2014cy  	2014-09-04	2456905.434	 	16.000	 0.026	B  	1m0-10
SN 2014cy  	2014-09-06	2456907.353	 	16.111	 0.028	B  	1m0-10
SN 2014cy  	2014-09-06	2456907.354	 	16.073	 0.027	B  	1m0-10
SN 2014cy  	2014-09-11	2456912.077	 	16.177	 0.025	B  	1m0-11
SN 2014cy  	2014-09-11	2456912.078	 	16.130	 0.025	B  	1m0-11
SN 2014cy  	2014-09-13	2456914.197	 	16.239	 0.025	B  	1m0-03
SN 2014cy  	2014-09-13	2456914.198	 	16.247	 0.025	B  	1m0-03
SN 2014cy  	2014-09-17	2456918.061	 	16.357	 0.025	B  	1m0-11
SN 2014cy  	2014-09-17	2456918.062	 	16.360	 0.025	B  	1m0-11
SN 2014cy  	2014-09-20	2456920.915	 	16.591	 0.026	B  	1m0-08
SN 2014cy  	2014-09-20	2456920.916	 	16.589	 0.058	B  	1m0-08
SN 2014cy  	2014-09-21	2456922.463	 	16.574	 0.029	B  	1m0-10
SN 2014cy  	2014-09-21	2456922.464	 	16.619	 0.039	B  	1m0-10
SN 2014cy  	2014-09-23	2456924.111	 	16.536	 0.039	B  	1m0-11
SN 2014cy  	2014-09-23	2456924.112	 	16.621	 0.043	B  	1m0-11
SN 2014cy  	2014-09-27	2456928.066	 	16.721	 0.055	B  	1m0-11
SN 2014cy  	2014-10-02	2456932.986	 	17.178	 0.053	B  	1m0-11
SN 2014cy  	2014-10-02	2456932.987	 	17.130	 0.052	B  	1m0-11
SN 2014cy  	2014-10-09	2456940.454	 	17.331	 0.031	B  	1m0-12
SN 2014cy  	2014-10-09	2456940.455	 	17.364	 0.028	B  	1m0-12
SN 2014cy  	2014-10-09	2456940.483	 	17.523	 0.037	B  	1m0-12
SN 2014cy  	2014-10-09	2456940.484	 	17.427	 0.033	B  	1m0-12
SN 2014cy  	2014-10-13	2456944.284	 	17.655	 0.040	B  	1m0-12
SN 2014cy  	2014-10-15	2456945.620	 	17.584	 0.030	B  	1m0-08
SN 2014cy  	2014-10-15	2456945.621	 	17.672	 0.119	B  	1m0-08
SN 2014cy  	2014-10-22	2456953.317	 	17.684	 0.084	B  	1m0-12
SN 2014cy  	2014-10-22	2456953.317	 	17.726	 0.090	B  	1m0-12
SN 2014cy  	2014-10-30	2456961.080	 	17.781	 0.033	B  	1m0-03
SN 2014cy  	2014-10-30	2456961.081	 	17.817	 0.032	B  	1m0-03
SN 2014cy  	2014-11-19	2456980.556	 	18.237	 0.039	B  	1m0-05
SN 2014cy  	2014-11-19	2456980.559	 	18.169	 0.035	B  	1m0-05
SN 2014cy  	2014-11-19	2456980.925	 	18.290	 0.051	B  	1m0-03
SN 2014cy  	2014-11-19	2456981.272	 	18.274	 0.036	B  	1m0-12
SN 2014cy  	2014-11-19	2456981.275	 	18.256	 0.045	B  	1m0-12
SN 2014cy  	2014-11-25	2456987.319	 	18.269	 0.053	B  	1m0-13
SN 2014cy  	2014-11-25	2456987.324	 	18.291	 0.041	B  	1m0-13
SN 2014cy  	2014-11-28	2456989.590	 	18.501	 0.043	B  	1m0-05
SN 2014cy  	2014-11-28	2456989.595	 	18.364	 0.039	B  	1m0-05
SN 2014cy  	2014-11-29	2456990.535	 	18.347	 0.040	B  	1m0-08
SN 2014cy  	2014-11-29	2456990.540	 	18.430	 0.044	B  	1m0-08
SN 2014cy  	2014-12-03	2456994.523	 	18.659	 0.052	B  	1m0-05
SN 2014cy  	2014-12-09	2457000.942	 	18.455	 0.086	B  	1m0-11
SN 2014cy  	2014-12-09	2457000.946	 	18.577	 0.096	B  	1m0-11
SN 2014cy  	2014-12-12	2457003.931	 	18.545	 0.077	B  	1m0-11
SN 2014cy  	2014-12-12	2457003.936	 	18.659	 0.073	B  	1m0-11
SN 2014cy  	2014-12-14	2457006.280	 	18.869	 0.103	B  	1m0-12
SN 2014cy  	2014-12-14	2457006.285	 	18.659	 0.058	B  	1m0-12
SN 2014cy  	2014-12-15	2457006.921	 	18.900	 0.074	B  	1m0-03
SN 2014cy  	2014-12-15	2457006.926	 	18.759	 0.065	B  	1m0-03
SN 2014cy  	2014-12-16	2457007.671	 	18.879	 0.060	B  	1m0-08
SN 2014cy  	2014-12-20	2457011.642	 	18.968	 0.078	B  	1m0-08
SN 2014cy  	2014-12-20	2457011.647	 	18.776	 0.069	B  	1m0-08
SN 2014cy  	2014-12-24	2457015.532	 	19.403	 0.086	B  	1m0-05
SN 2014cy  	2014-12-24	2457015.537	 	19.605	 0.119	B  	1m0-05
SN 2014cy  	2014-12-25	2457016.533	 	19.204	 0.141	B  	1m0-05
SN 2014cy  	2014-12-25	2457016.537	 	19.175	 0.089	B  	1m0-05
SN 2014cy  	2014-12-27	2457018.550	 	20.120	 0.421	B  	1m0-08
SN 2014cy  	2014-12-27	2457018.555	 	19.382	 0.185	B  	1m0-08
SN 2014cy  	2014-12-30	2457021.626	 	19.934	 0.179	B  	1m0-08
SN 2014cy  	2014-12-30	2457021.631	 	20.543	 0.198	B  	1m0-08
SN 2014cy  	2015-01-07	2457029.538	 	20.718	 0.519	B  	1m0-05
SN 2014cy  	2015-01-18	2457040.588	 	20.338	 0.518	B  	1m0-08
SN 2014cy  	2015-01-19	2457041.594	 	20.398	 0.277	B  	1m0-08
SN 2014cy  	2015-01-19	2457041.599	 	20.534	 0.404	B  	1m0-08
SN 2014cy  	2015-02-11	2457064.570	 	20.111	 0.320	B  	1m0-08
SN 2014cy  	2014-09-03	2456903.895	 	15.957	 0.052	V  	1m0-08
SN 2014cy  	2014-09-03	2456903.896	 	15.906	 0.023	V  	1m0-08
SN 2014cy  	2014-09-04	2456905.435	 	15.896	 0.037	V  	1m0-10
SN 2014cy  	2014-09-04	2456905.435	 	15.918	 0.041	V  	1m0-10
SN 2014cy  	2014-09-06	2456907.354	 	16.149	 0.027	V  	1m0-10
SN 2014cy  	2014-09-06	2456907.355	 	16.034	 0.025	V  	1m0-10
SN 2014cy  	2014-09-08	2456909.434	 	15.847	 0.030	V  	1m0-12
SN 2014cy  	2014-09-08	2456909.435	 	15.828	 0.032	V  	1m0-12
SN 2014cy  	2014-09-11	2456912.078	 	15.975	 0.035	V  	1m0-11
SN 2014cy  	2014-09-11	2456912.079	 	16.071	 0.038	V  	1m0-11
SN 2014cy  	2014-09-13	2456914.199	 	15.887	 0.023	V  	1m0-03
SN 2014cy  	2014-09-13	2456914.199	 	15.947	 0.022	V  	1m0-03
SN 2014cy  	2014-09-17	2456918.063	 	15.922	 0.023	V  	1m0-11
SN 2014cy  	2014-09-17	2456918.064	 	15.944	 0.023	V  	1m0-11
SN 2014cy  	2014-09-20	2456920.917	 	16.010	 0.056	V  	1m0-08
SN 2014cy  	2014-09-20	2456920.917	 	16.168	 0.067	V  	1m0-08
SN 2014cy  	2014-09-21	2456922.465	 	16.050	 0.027	V  	1m0-10
SN 2014cy  	2014-09-21	2456922.466	 	16.052	 0.027	V  	1m0-10
SN 2014cy  	2014-09-23	2456924.113	 	15.994	 0.032	V  	1m0-11
SN 2014cy  	2014-09-23	2456924.113	 	16.037	 0.026	V  	1m0-11
SN 2014cy  	2014-09-27	2456928.068	 	16.044	 0.035	V  	1m0-11
SN 2014cy  	2014-09-27	2456928.068	 	16.153	 0.082	V  	1m0-11
SN 2014cy  	2014-10-02	2456932.988	 	16.216	 0.024	V  	1m0-11
SN 2014cy  	2014-10-02	2456932.989	 	16.189	 0.038	V  	1m0-11
SN 2014cy  	2014-10-09	2456940.456	 	16.283	 0.023	V  	1m0-12
SN 2014cy  	2014-10-09	2456940.457	 	16.397	 0.076	V  	1m0-12
SN 2014cy  	2014-10-09	2456940.485	 	16.588	 0.085	V  	1m0-12
SN 2014cy  	2014-10-09	2456940.486	 	16.439	 0.086	V  	1m0-12
SN 2014cy  	2014-10-13	2456944.286	 	16.369	 0.056	V  	1m0-12
SN 2014cy  	2014-10-13	2456944.286	 	16.444	 0.032	V  	1m0-12
SN 2014cy  	2014-10-15	2456945.622	 	16.491	 0.061	V  	1m0-08
SN 2014cy  	2014-10-15	2456945.623	 	16.394	 0.050	V  	1m0-08
SN 2014cy  	2014-10-22	2456953.319	 	16.394	 0.025	V  	1m0-12
SN 2014cy  	2014-10-22	2456953.319	 	16.502	 0.057	V  	1m0-12
SN 2014cy  	2014-10-30	2456961.082	 	16.469	 0.024	V  	1m0-03
SN 2014cy  	2014-10-30	2456961.082	 	16.496	 0.025	V  	1m0-03
SN 2014cy  	2014-11-11	2456972.682	 	16.429	 0.062	V  	1m0-08
SN 2014cy  	2014-11-19	2456980.562	 	16.616	 0.024	V  	1m0-05
SN 2014cy  	2014-11-19	2456980.563	 	16.627	 0.024	V  	1m0-05
SN 2014cy  	2014-11-19	2456980.932	 	16.595	 0.024	V  	1m0-03
SN 2014cy  	2014-11-19	2456981.277	 	16.638	 0.023	V  	1m0-12
SN 2014cy  	2014-11-19	2456981.279	 	16.656	 0.023	V  	1m0-12
SN 2014cy  	2014-11-25	2456987.329	 	16.695	 0.026	V  	1m0-13
SN 2014cy  	2014-11-25	2456987.331	 	16.681	 0.026	V  	1m0-13
SN 2014cy  	2014-11-28	2456989.600	 	16.725	 0.024	V  	1m0-05
SN 2014cy  	2014-11-28	2456989.603	 	16.714	 0.023	V  	1m0-05
SN 2014cy  	2014-11-29	2456990.545	 	16.756	 0.035	V  	1m0-08
SN 2014cy  	2014-11-29	2456990.547	 	16.747	 0.037	V  	1m0-08
SN 2014cy  	2014-12-03	2456994.533	 	16.805	 0.025	V  	1m0-05
SN 2014cy  	2014-12-03	2456994.535	 	16.828	 0.025	V  	1m0-05
SN 2014cy  	2014-12-12	2457003.941	 	17.007	 0.024	V  	1m0-11
SN 2014cy  	2014-12-12	2457003.943	 	16.976	 0.032	V  	1m0-11
SN 2014cy  	2014-12-15	2457006.931	 	17.085	 0.025	V  	1m0-03
SN 2014cy  	2014-12-15	2457006.933	 	17.055	 0.025	V  	1m0-03
SN 2014cy  	2014-12-16	2457007.680	 	17.073	 0.025	V  	1m0-08
SN 2014cy  	2014-12-16	2457007.683	 	17.133	 0.025	V  	1m0-08
SN 2014cy  	2014-12-20	2457011.652	 	17.236	 0.028	V  	1m0-08
SN 2014cy  	2014-12-20	2457011.654	 	17.256	 0.031	V  	1m0-08
SN 2014cy  	2014-12-24	2457015.542	 	17.390	 0.028	V  	1m0-05
SN 2014cy  	2014-12-24	2457015.546	 	17.412	 0.028	V  	1m0-05
SN 2014cy  	2014-12-25	2457016.542	 	17.473	 0.030	V  	1m0-05
SN 2014cy  	2014-12-25	2457016.546	 	17.462	 0.028	V  	1m0-05
SN 2014cy  	2014-12-27	2457018.560	 	17.509	 0.037	V  	1m0-08
SN 2014cy  	2014-12-30	2457021.639	 	18.669	 0.279	V  	1m0-08
SN 2014cy  	2015-01-20	2457042.571	 	21.069	 0.432	V  	1m0-08
SN 2014cy  	2015-01-21	2457043.597	 	20.050	 0.193	V  	1m0-08
SN 2014cy  	2015-02-03	2457056.590	 	19.614	 0.524	V  	1m0-08
SN 2014cy  	2015-02-09	2457062.567	 	20.677	 0.323	V  	1m0-08
SN 2014cy  	2014-09-03	2456903.897	 	16.164	 0.021	g  	1m0-08
SN 2014cy  	2014-09-03	2456903.897	 	16.195	 0.027	g  	1m0-08
SN 2014cy  	2014-09-04	2456905.436	 	16.080	 0.024	g  	1m0-10
SN 2014cy  	2014-09-04	2456905.437	 	16.102	 0.025	g  	1m0-10
SN 2014cy  	2014-09-06	2456907.356	 	16.172	 0.040	g  	1m0-10
SN 2014cy  	2014-09-06	2456907.357	 	16.291	 0.047	g  	1m0-10
SN 2014cy  	2014-09-08	2456909.436	 	16.305	 0.042	g  	1m0-12
SN 2014cy  	2014-09-08	2456909.436	 	16.369	 0.053	g  	1m0-12
SN 2014cy  	2014-09-11	2456912.080	 	16.138	 0.013	g  	1m0-11
SN 2014cy  	2014-09-11	2456912.081	 	16.146	 0.015	g  	1m0-11
SN 2014cy  	2014-09-13	2456914.200	 	16.216	 0.031	g  	1m0-03
SN 2014cy  	2014-09-13	2456914.201	 	16.205	 0.028	g  	1m0-03
